単語,観点,関連語
持続可能な開発,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"事柄, 事象, 現象, 自然, 生物, 社会活動, 産業, 物質, 天候  , 自然資源, 二酸化炭素排出, 生態系, 生物多様性, 循環経済, 環境保護, 再生可能エネルギー, 廃棄物管理, 持続可能性, 気候変動"
持続可能な開発,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"持続可能性,  再生可能エネルギー,  リサイクル,  グリーンテクノロジー,  炭素排出,  環境保護,  削減,  エコロジカルフットプリント,  バイオマス,  リユース"
SDGs,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"環境,  持続可能性,  貧困,  教育,  格差,  エネルギー,  健康,  飢餓,  女性,  水"
SDGs,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"貧困,  栄養不足,  教育格差,  健康格差,  水不足,  気候変動,  経済成長,  社会的包摂,  持続可能な消費,  パートナーシップ"
SDGs,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"事柄, 事象, 現象, 自然, 生物, 社会活動, 産業, 物質, 天候  , 貧困, 気候変動, 健康, 生態系, 生物多様性, ジェンダー平等, エネルギー, 廃棄物, 水, 災害"
SDGs,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"SDGs-related_vocabulary, 環境保護,  社会責任,  持続可能,  二酸化炭素削減,  物流最適化,  公正な雇用,  貧困削減,  イノベーション,  教育機会,  循環経済"
国際条約,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"国際,  条約,  背景,  事柄,  事象,  現象,  社会活動,  産業,  天候,  社会活動"
国際条約,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"国際関係,  国家主権,  外交,  平和維持,  紛争解決,  非武装化,  核軍縮,  人権尊重,  貿易規制,  環境保護"
国際条約,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"事柄,  事象,  現象,  自然,  生物,  社会活動,  産業,  物質,  天候  , 国際関係,  規制,  協定,  締結,  履行,  監視,  遵守,  違反,  準拠,  棄権  "
国際条約,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"国際関係,  ダイプロマシー,  協定,  加盟国,  遵守,  監視,  査察,  統制,  交渉,  制裁"
排出削減,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"燃料節約,  環境保護,  カーボンフットプリント,  再生可能エネルギー,  リサイクル,  持続可能性,  グリーンテクノロジー,  エコロジカルフットプリント,  温室効果ガス,  バイオマス"
排出削減,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"課題,  対策,  節約,  効率化,  リサイクル,  再利用,  エコロジー,  カーボンオフセット,  省エネ,  廃棄物処理"
排出削減,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"温室効果ガス,  持続可能性,  森林伐採,  地球温暖化,  生態系,  再生可能エネルギー,  水質汚染,  化石燃料,  再利用,  環境保護"
排出削減,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"削減,  省エネ,  再利用,  リサイクル,  最適化,  資源効率,  ゼロエミッション,  CO2排出量,  バイオマス,  再生可能エネルギー"
気候行動,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"気候変動,  環境,  温室効果ガス,  持続可能,  二酸化炭素,  森林破壊,  化石燃料,  再生可能エネルギー,  災害リスク,  持続可能な開発"
気候行動,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"地球温暖化,  化石燃料,  持続可能性,  森林破壊,  温室効果ガス,  再生可能エネルギー,  水資源管理,  気候変動,  環境保護,  リサイクル"
気候行動,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"気候変動,  二酸化炭素,  持続可能性,  森林伐採,  地球温暖化,  海面上昇,  再生可能エネルギー,  環境保護,  削減,  リサイクル"
気候行動,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"気候変動,  温室効果ガス,  再生可能エネルギー,  持続可能性,  カーボンオフセット,  森林保護,  リサイクル,  ローカルフード,  ライフサイクルアセスメント,  グリーンテクノロジー"
温室効果,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"温室効果,  地球温暖化,  二酸化炭素,  メタン,  水蒸気,  森林破壊,  化石燃料,  工業活動,  地球温度上昇,  天候変動"
温室効果,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"温室効果,  温暖化,  二酸化炭素,  メタン,  化石燃料,  気候変動,  海面上昇,  森林破壊,  持続可能性,  グリーンハウス効果"
温室効果,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"温室効果,  地球温暖化,  二酸化炭素,  気候変動,  化石燃料,  森林伐採,  海面上昇,  極端な天候,  持続可能性,  環境保護"
温室効果,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"地球温暖化,  温室ガス,  持続可能性,  再生可能エネルギー,  森林保護,  CO2排出削減,  リサイクル,  グリーンテクノロジー,  環境保護法,  持続可能な開発"
熱放射,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),熱、放射、放射熱、エネルギー、赤外線、温度、輻射、放射線、照射、吸収
熱放射,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"放射熱,  赤外線,  体温調節,  日焼け,  過熱,  冷却,  保護,  赤外線サーモグラフィ,  日射病,  遮熱材"
熱放射,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),熱、放射、影響、温度、拡散、吸収、反射、保護、偏光、輻射
熱放射,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"地球温暖化,  温室効果ガス,  気候変動,  冷房,  日除け,  蓄熱,  断熱材,  再生可能エネルギー,  植樹,  再利用"
グリーン革命,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"農業,  食料,  人口爆発,  肥料,  農薬,  収穫量,  飢餓,  環境破壊,  農業技術,  作物"
グリーン革命,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"農業,  環境,  食糧安全保障,  持続可能性,  技術革新,  土壌劣化,  人口増加,  農薬,  水資源,  栄養失調"
グリーン革命,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"農業,  作物,  肥料,  農薬,  収穫量,  貧困,  飢餓,  環境,  水利用,  技術"
グリーン革命,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"農業技術,  持続可能性,  食料安全保障,  農薬削減,  環境保護,  農産物品質,  水資源管理,  土壌改良,  農民教育,  研究開発"
脱石炭,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"石炭,  温室効果ガス,  石油,  再生可能エネルギー,  炭酸ガス,  環境保護,  持続可能性,  地球温暖化,  クリーンエネルギー,  電気自動車"
脱石炭,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"温室効果ガス,  再生可能エネルギー,  持続可能性,  環境保護,  水源汚染,  森林保護,  気候変動,  石炭火力発電,  火災リスク,  環境影響"
脱石炭,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"気候変動,  再生可能エネルギー,  カーボンニュートラル,  温室効果ガス,  持続可能性,  グリーンエネルギー,  環境保護,  持続可能な開発,  再利用,  地球温暖化"
脱石炭,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"再生可能エネルギー,  温室効果ガス,  持続可能性,  クリーンエネルギー,  環境保護,  グリーンテクノロジー,  カーボンニュートラル,  エコフレンドリー,  再利用,  グリーンライフスタイル"
石炭火力廃止,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"炭素排出,  温室効果ガス,  再生可能エネルギー,  気候変動,  持続可能性,  霧煙,  空気汚染,  火力発電,  水資源,  化石燃料"
石炭火力廃止,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"石炭,  火力,  廃止,  環境,  温室効果ガス,  エネルギー,  排出,  脱炭素化,  気候変動,  持続可能"
石炭火力廃止,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"経済,  CO2排出,  温室効果ガス,  再生可能エネルギー,  空気汚染,  労働者,  石炭鉱山,  水質汚染,  火力発電,  環境保護"
石炭火力廃止,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"エネルギー,  再生可能エネルギー,  温室効果ガス,  地球温暖化,  環境保護,  持続可能性,  発電,  CO2排出削減,  太陽光発電,  風力発電"
電力転換,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"エネルギー,  環境,  再生可能エネルギー,  温室効果ガス,  持続可能性,  原子力,  石油,  需要,  太陽光,  地球温暖化"
電力転換,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"調達,  分散型,  グリッド,  保存,  蓄電池,  再生可能,  エネルギー効率,  負荷,  送電線,  需要管理"
電力転換,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"気候変動,  再生可能エネルギー,  温室効果ガス,  持続可能性,  炭素排出,  省エネ,  再利用,  グリーンテクノロジー,  エコロジカル,  電力需給"
電力転換,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"再生可能エネルギー,  温室効果ガス,  厳しい規制,  エネルギー効率,  脱炭素化,  グリーンテクノロジー,  カーボンニュートラル,  持続可能性,  低炭素社会,  省エネルギー"
気候会議,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"地球温暖化,  温室効果ガス,  持続可能性,  森林破壊,  塩害,  化石燃料,  再生可能エネルギー,  海面上昇,  異常気象,  環境汚染"
気候会議,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"気候変動,  温室効果ガス,  再生可能エネルギー,  持続可能性,  海面上昇,  森林保護,  水資源管理,  持続可能な開発,  気温上昇,  災害リスク"
